+-------+-----+-----+-----+-----+-----+--------+----------------------------------------------+--------+--------+--------+--------+--------+--------+--------+--------+-----------+------------+--------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                     URI                      |  MIN   |  MAX   |  SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY)  |  SUM(BODY)   | AVG(BODY) |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7550/reaction                | 0.088  | 0.304  | 1.352  | 0.150  | 0.304  | 0.304  | 0.304  | 0.065  | 1811.000  | 1827.000   | 16365.000    | 1818.333  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7551/reaction                | 0.080  | 0.420  | 1.720  | 0.191  | 0.420  | 0.420  | 0.420  | 0.112  | 1822.000  | 1838.000   | 16450.000    | 1827.778  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7523/reaction                | 0.040  | 0.144  | 0.660  | 0.073  | 0.144  | 0.144  | 0.144  | 0.032  | 1844.000  | 1887.000   | 16750.000    | 1861.111  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7534/reaction                | 0.068  | 0.336  | 1.492  | 0.166  | 0.336  | 0.336  | 0.336  | 0.090  | 1828.000  | 1861.000   | 16540.000    | 1837.778  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7528/reaction                | 0.012  | 0.484  | 2.312  | 0.231  | 0.408  | 0.484  | 0.484  | 0.142  | 3.000     | 16263.000  | 73272.000    | 7327.200  |
| 10    | 0   | 10  | 0   | 0   | 0   | POST   | /api/livestream/7533/reaction                | 0.064  | 0.184  | 1.080  | 0.108  | 0.128  | 0.184  | 0.184  | 0.033  | 1838.000  | 1849.000   | 18448.000    | 1844.800  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7534/livecomment             | 0.024  | 0.516  | 2.704  | 0.270  | 0.448  | 0.516  | 0.516  | 0.168  | 3.000     | 16326.000  | 73307.000    | 7330.700  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7534/reaction                | 0.036  | 0.536  | 2.684  | 0.268  | 0.500  | 0.536  | 0.536  | 0.180  | 3.000     | 15656.000  | 70541.000    | 7054.100  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7543/reaction                | 0.056  | 0.616  | 3.196  | 0.320  | 0.492  | 0.616  | 0.616  | 0.179  | 3.000     | 15514.000  | 69805.000    | 6980.500  |
| 10    | 0   | 10  | 0   | 0   | 0   | POST   | /api/livestream/7533/livecomment             | 0.140  | 0.248  | 1.772  | 0.177  | 0.196  | 0.248  | 0.248  | 0.030  | 1869.000  | 1959.000   | 19135.000    | 1913.500  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7548/livecomment             | 0.052  | 0.684  | 2.772  | 0.277  | 0.540  | 0.684  | 0.684  | 0.192  | 3.000     | 16356.000  | 73838.000    | 7383.800  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7548/reaction                | 0.028  | 0.644  | 3.152  | 0.315  | 0.556  | 0.644  | 0.644  | 0.206  | 3.000     | 15921.000  | 71679.000    | 7167.900  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7528/livecomment             | 0.108  | 0.552  | 3.392  | 0.339  | 0.508  | 0.552  | 0.552  | 0.146  | 4166.000  | 21005.000  | 117294.000   | 11729.400 |
| 10    | 0   | 10  | 0   | 0   | 0   | POST   | /api/livestream/7550/livecomment             | 0.120  | 0.500  | 2.428  | 0.243  | 0.396  | 0.500  | 0.500  | 0.125  | 1852.000  | 1930.000   | 18830.000    | 1883.000  |
| 10    | 0   | 10  | 0   | 0   | 0   | POST   | /api/livestream/7551/livecomment             | 0.164  | 0.348  | 2.544  | 0.254  | 0.336  | 0.348  | 0.348  | 0.064  | 1873.000  | 1990.000   | 19021.000    | 1902.100  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7543/livecomment             | 0.028  | 0.528  | 3.280  | 0.328  | 0.480  | 0.528  | 0.528  | 0.153  | 3.000     | 16036.000  | 72409.000    | 7240.900  |
| 11    | 0   | 11  | 0   | 0   | 0   | GET    | /api/livestream/7533/reaction                | 0.028  | 0.720  | 3.844  | 0.349  | 0.636  | 0.720  | 0.720  | 0.212  | 3.000     | 17673.000  | 88440.000    | 8040.000  |
| 11    | 0   | 11  | 0   | 0   | 0   | GET    | /api/livestream/7550/livecomment             | 0.216  | 0.940  | 4.992  | 0.454  | 0.752  | 0.940  | 0.940  | 0.228  | 3.000     | 18009.000  | 90170.000    | 8197.273  |
| 11    | 0   | 10  | 0   | 1   | 0   | GET    | /api/livestream/7550/reaction                | 0.028  | 0.968  | 3.816  | 0.347  | 0.656  | 0.968  | 0.968  | 0.292  | 0.000     | 15494.000  | 69779.000    | 6343.545  |
| 11    | 0   | 11  | 0   | 0   | 0   | GET    | /api/user/yamadanaoko0/icon                  | 0.016  | 0.308  | 1.524  | 0.139  | 0.280  | 0.308  | 0.308  | 0.112  | 71487.000 | 71488.000  | 786365.000   | 71487.727 |
| 11    | 0   | 11  | 0   | 0   | 0   | GET    | /api/user/endoyui0/icon                      | 0.004  | 0.168  | 0.692  | 0.063  | 0.148  | 0.168  | 0.168  | 0.061  | 82146.000 | 82154.000  | 903627.000   | 82147.909 |
| 11    | 0   | 11  | 0   | 0   | 0   | GET    | /api/livestream/7533/livecomment             | 0.028  | 0.628  | 3.152  | 0.287  | 0.508  | 0.628  | 0.628  | 0.195  | 3.000     | 18278.000  | 91396.000    | 8308.727  |
| 11    | 0   | 10  | 0   | 1   | 0   | GET    | /api/livestream/7551/reaction                | 0.056  | 0.800  | 3.840  | 0.349  | 0.732  | 0.800  | 0.800  | 0.248  | 0.000     | 15591.000  | 70169.000    | 6379.000  |
| 11    | 0   | 11  | 0   | 0   | 0   | GET    | /api/livestream/7551/livecomment             | 0.056  | 0.676  | 4.048  | 0.368  | 0.672  | 0.676  | 0.676  | 0.201  | 3.000     | 18220.000  | 91432.000    | 8312.000  |
| 12    | 0   | 12  | 0   | 0   | 0   | POST   | /api/livestream/7523/livecomment             | 0.072  | 0.264  | 1.516  | 0.126  | 0.248  | 0.264  | 0.264  | 0.061  | 1889.000  | 2091.000   | 23278.000    | 1939.833  |
| 12    | 0   | 12  | 0   | 0   | 0   | POST   | /api/livestream/7528/livecomment             | 0.100  | 0.208  | 1.724  | 0.144  | 0.204  | 0.208  | 0.208  | 0.036  | 1944.000  | 2023.000   | 23792.000    | 1982.667  |
| 12    | 0   | 12  | 0   | 0   | 0   | POST   | /api/livestream/7527/livecomment             | 0.108  | 0.192  | 1.701  | 0.142  | 0.169  | 0.192  | 0.192  | 0.024  | 1857.000  | 1928.000   | 22707.000    | 1892.250  |
| 12    | 0   | 12  | 0   | 0   | 0   | GET    | /api/livestream/7523/livecomment             | 0.012  | 0.496  | 2.664  | 0.222  | 0.488  | 0.496  | 0.496  | 0.157  | 3.000     | 18531.000  | 113727.000   | 9477.250  |
| 12    | 0   | 12  | 0   | 0   | 0   | GET    | /api/livestream/7523/reaction                | 0.004  | 0.372  | 2.204  | 0.184  | 0.356  | 0.372  | 0.372  | 0.145  | 3.000     | 15833.000  | 88736.000    | 7394.667  |
| 12    | 0   | 12  | 0   | 0   | 0   | GET    | /api/livestream/7527/reaction                | 0.012  | 0.408  | 2.552  | 0.213  | 0.376  | 0.408  | 0.408  | 0.134  | 3.000     | 15682.000  | 88316.000    | 7359.667  |
| 12    | 0   | 12  | 0   | 0   | 0   | GET    | /api/livestream/7527/livecomment             | 0.012  | 0.648  | 3.284  | 0.274  | 0.468  | 0.648  | 0.648  | 0.181  | 3.000     | 20086.000  | 118537.000   | 9878.083  |
| 13    | 0   | 13  | 0   | 0   | 0   | GET    | /api/user/ikedaasuka0/icon                   | 0.008  | 0.432  | 1.980  | 0.152  | 0.368  | 0.432  | 0.432  | 0.125  | 59154.000 | 59155.000  | 769012.000   | 59154.769 |
| 13    | 0   | 13  | 0   | 0   | 0   | POST   | /api/livestream/7522/reaction                | 0.012  | 0.204  | 1.032  | 0.079  | 0.180  | 0.204  | 0.204  | 0.058  | 1827.000  | 1853.000   | 23868.000    | 1836.000  |
| 13    | 0   | 13  | 0   | 0   | 0   | GET    | /api/user/shoheitakahashi1/icon              | 0.012  | 0.600  | 1.512  | 0.116  | 0.444  | 0.600  | 0.600  | 0.178  | 81084.000 | 81085.000  | 1054100.000  | 81084.615 |
| 14    | 0   | 14  | 0   | 0   | 0   | GET    | /api/livestream/7522/livecomment             | 0.004  | 0.764  | 4.468  | 0.319  | 0.628  | 0.764  | 0.764  | 0.255  | 3.000     | 26375.000  | 182096.000   | 13006.857 |
| 14    | 0   | 14  | 0   | 0   | 0   | GET    | /api/livestream/7522/reaction                | 0.004  | 0.744  | 4.140  | 0.296  | 0.620  | 0.744  | 0.744  | 0.238  | 3.000     | 23477.000  | 152523.000   | 10894.500 |
| 14    | 0   | 14  | 0   | 0   | 0   | GET    | /api/user/kyosukesasaki1/icon                | 0.008  | 0.076  | 0.388  | 0.028  | 0.060  | 0.076  | 0.076  | 0.020  | 76506.000 | 76507.000  | 1071094.000  | 76506.714 |
| 15    | 0   | 15  | 0   | 0   | 0   | GET    | /api/user/suzukishohei1/icon                 | 0.016  | 0.408  | 1.012  | 0.067  | 0.116  | 0.408  | 0.408  | 0.094  | 83347.000 | 83369.000  | 1250440.000  | 83362.667 |
| 15    | 0   | 15  | 0   | 0   | 0   | POST   | /api/livestream/7522/livecomment             | 0.040  | 0.172  | 1.624  | 0.108  | 0.152  | 0.172  | 0.172  | 0.040  | 1869.000  | 1993.000   | 28578.000    | 1905.200  |
| 16    | 0   | 16  | 0   | 0   | 0   | POST   | /api/livestream/7540/livecomment             | 0.120  | 0.444  | 3.600  | 0.225  | 0.400  | 0.444  | 0.444  | 0.085  | 1897.000  | 1972.000   | 30860.000    | 1928.750  |
| 16    | 0   | 16  | 0   | 0   | 0   | GET    | /api/user/taro470/icon                       | 0.012  | 0.212  | 0.964  | 0.060  | 0.164  | 0.212  | 0.212  | 0.057  | 63441.000 | 63449.000  | 1015113.000  | 63444.562 |
| 16    | 0   | 16  | 0   | 0   | 0   | POST   | /api/livestream/7525/reaction                | 0.032  | 0.128  | 1.212  | 0.076  | 0.120  | 0.128  | 0.128  | 0.026  | 1830.000  | 1854.000   | 29411.000    | 1838.188  |
| 16    | 0   | 16  | 0   | 0   | 0   | POST   | /api/livestream/7526/reaction                | 0.040  | 0.376  | 2.052  | 0.128  | 0.256  | 0.376  | 0.376  | 0.086  | 1867.000  | 1886.000   | 29991.000    | 1874.438  |
| 16    | 0   | 16  | 0   | 0   | 0   | POST   | /api/livestream/7540/reaction                | 0.072  | 0.260  | 2.056  | 0.128  | 0.224  | 0.260  | 0.260  | 0.054  | 1852.000  | 1867.000   | 29771.000    | 1860.688  |
| 16    | 0   | 16  | 0   | 0   | 0   | POST   | /api/livestream/7526/livecomment             | 0.068  | 0.548  | 2.640  | 0.165  | 0.228  | 0.548  | 0.548  | 0.105  | 1910.000  | 2009.000   | 31061.000    | 1941.312  |
| 17    | 0   | 17  | 0   | 0   | 0   | GET    | /api/livestream/7526/reaction                | 0.008  | 1.028  | 6.800  | 0.400  | 0.736  | 1.028  | 1.028  | 0.282  | 3.000     | 29918.000  | 239444.000   | 14084.941 |
| 17    | 0   | 17  | 0   | 0   | 0   | GET    | /api/livestream/7540/reaction                | 0.088  | 1.252  | 10.444 | 0.614  | 1.108  | 1.252  | 1.252  | 0.361  | 3.000     | 29678.000  | 237533.000   | 13972.529 |
| 17    | 0   | 17  | 0   | 0   | 0   | GET    | /api/livestream/7525/livecomment             | 0.004  | 1.172  | 6.880  | 0.405  | 0.952  | 1.172  | 1.172  | 0.321  | 3.000     | 30362.000  | 243916.000   | 14348.000 |
| 17    | 0   | 17  | 0   | 0   | 0   | POST   | /api/livestream/7531/reaction                | 0.052  | 0.332  | 2.000  | 0.118  | 0.272  | 0.332  | 0.332  | 0.082  | 1892.000  | 1909.000   | 32277.000    | 1898.647  |
| 17    | 0   | 17  | 0   | 0   | 0   | GET    | /api/livestream/7525/reaction                | 0.004  | 0.888  | 6.596  | 0.388  | 0.828  | 0.888  | 0.888  | 0.280  | 3.000     | 29375.000  | 235301.000   | 13841.235 |
| 17    | 0   | 17  | 0   | 0   | 0   | POST   | /api/livestream/7525/livecomment             | 0.112  | 0.264  | 2.600  | 0.153  | 0.204  | 0.264  | 0.264  | 0.037  | 1863.000  | 1950.000   | 32362.000    | 1903.647  |
| 17    | 0   | 17  | 0   | 0   | 0   | GET    | /api/livestream/7526/livecomment             | 0.048  | 0.844  | 6.524  | 0.384  | 0.692  | 0.844  | 0.844  | 0.270  | 3.000     | 30930.000  | 247272.000   | 14545.412 |
| 18    | 0   | 18  | 0   | 0   | 0   | POST   | /api/livestream/7529/reaction                | 0.060  | 0.316  | 2.776  | 0.154  | 0.300  | 0.316  | 0.316  | 0.082  | 1821.000  | 1841.000   | 32900.000    | 1827.778  |
| 18    | 0   | 17  | 0   | 1   | 0   | GET    | /api/livestream/7540/livecomment             | 0.020  | 1.280  | 10.004 | 0.556  | 1.016  | 1.280  | 1.280  | 0.365  | 0.000     | 30738.000  | 245312.000   | 13628.444 |
| 19    | 0   | 19  | 0   | 0   | 0   | GET    | /api/livestream/7531/livecomment             | 0.104  | 1.356  | 12.453 | 0.655  | 1.260  | 1.356  | 1.356  | 0.403  | 2103.000  | 37504.000  | 359565.000   | 18924.474 |
| 19    | 0   | 19  | 0   | 0   | 0   | GET    | /api/user/rikanakajima0/icon                 | 0.004  | 0.464  | 1.228  | 0.065  | 0.132  | 0.464  | 0.464  | 0.101  | 82040.000 | 82053.000  | 1558860.000  | 82045.263 |
| 19    | 0   | 18  | 0   | 1   | 0   | GET    | /api/livestream/7531/reaction                | 0.016  | 1.468  | 11.592 | 0.610  | 1.456  | 1.468  | 1.468  | 0.425  | 0.000     | 32292.000  | 274521.000   | 14448.474 |
| 19    | 0   | 19  | 0   | 0   | 0   | GET    | /api/livestream/7529/reaction                | 0.012  | 1.260  | 10.413 | 0.548  | 1.160  | 1.260  | 1.260  | 0.384  | 3.000     | 33102.000  | 297884.000   | 15678.105 |
| 19    | 0   | 19  | 0   | 0   | 0   | POST   | /api/livestream/7531/livecomment             | 0.108  | 0.436  | 3.904  | 0.205  | 0.332  | 0.436  | 0.436  | 0.081  | 1926.000  | 2012.000   | 37275.000    | 1961.842  |
| 20    | 0   | 19  | 0   | 1   | 0   | GET    | /api/livestream/7529/livecomment             | 0.228  | 1.812  | 15.796 | 0.790  | 1.360  | 1.596  | 1.812  | 0.452  | 0.000     | 44610.000  | 502320.000   | 25116.000 |
| 20    | 0   | 20  | 0   | 0   | 0   | POST   | /api/livestream/7524/livecomment             | 0.076  | 0.584  | 3.304  | 0.165  | 0.204  | 0.316  | 0.584  | 0.110  | 1881.000  | 2093.000   | 38665.000    | 1933.250  |
| 20    | 0   | 20  | 0   | 0   | 0   | POST   | /api/livestream/7524/reaction                | 0.020  | 0.208  | 1.980  | 0.099  | 0.172  | 0.184  | 0.208  | 0.048  | 1847.000  | 1869.000   | 37117.000    | 1855.850  |
| 21    | 0   | 21  | 0   | 0   | 0   | GET    | /api/livestream/7524/reaction                | 0.004  | 1.256  | 11.476 | 0.546  | 1.124  | 1.140  | 1.256  | 0.398  | 3.000     | 37547.000  | 375499.000   | 17880.905 |
| 21    | 0   | 21  | 0   | 0   | 0   | GET    | /api/user/ogawanaoto0/icon                   | 0.008  | 0.480  | 2.504  | 0.119  | 0.268  | 0.300  | 0.480  | 0.117  | 62667.000 | 62675.000  | 1316059.000  | 62669.476 |
| 21    | 0   | 21  | 0   | 0   | 0   | GET    | /api/livestream/7524/livecomment             | 0.008  | 1.296  | 10.489 | 0.499  | 0.892  | 1.088  | 1.296  | 0.368  | 3.000     | 39013.000  | 387471.000   | 18451.000 |
| 21    | 0   | 21  | 0   | 0   | 0   | GET    | /api/user/rmori2/icon                        | 0.016  | 0.576  | 2.188  | 0.104  | 0.164  | 0.172  | 0.576  | 0.113  | 71624.000 | 71662.000  | 1504773.000  | 71655.857 |
| 23    | 0   | 23  | 0   | 0   | 0   | POST   | /api/livestream/7529/livecomment             | 0.104  | 0.304  | 3.928  | 0.171  | 0.244  | 0.272  | 0.304  | 0.053  | 1855.000  | 1975.000   | 43878.000    | 1907.739  |
| 29    | 0   | 29  | 0   | 0   | 0   | GET    | /api/user/yumikomori0/icon                   | 0.016  | 0.452  | 2.704  | 0.093  | 0.300  | 0.332  | 0.452  | 0.108  | 53193.000 | 53194.000  | 1542614.000  | 53193.586 |
| 36    | 0   | 36  | 0   | 0   | 0   | GET    | /api/user/maaya610/icon                      | 0.008  | 0.340  | 2.648  | 0.074  | 0.168  | 0.292  | 0.340  | 0.074  | 55315.000 | 55323.000  | 1991423.000  | 55317.306 |
| 36    | 0   | 36  | 0   | 0   | 0   | GET    | /api/user/iokada1/icon                       | 0.008  | 0.988  | 4.028  | 0.112  | 0.256  | 0.312  | 0.988  | 0.168  | 60792.000 | 60793.000  | 2188533.000  | 60792.583 |
| 46    | 0   | 46  | 0   | 0   | 0   | GET    | /api/user/maayakondo0/icon                   | 0.004  | 0.344  | 2.836  | 0.062  | 0.148  | 0.172  | 0.344  | 0.067  | 60821.000 | 60822.000  | 2797803.000  | 60821.804 |
| 52    | 0   | 52  | 0   | 0   | 0   | GET    | /api/user/inouenanami0/icon                  | 0.008  | 0.596  | 4.868  | 0.094  | 0.236  | 0.328  | 0.596  | 0.113  | 52924.000 | 52925.000  | 2752082.000  | 52924.654 |
| 53    | 0   | 53  | 0   | 0   | 0   | GET    | /api/user/yuisuzuki0/icon                    | 0.012  | 0.516  | 5.296  | 0.100  | 0.208  | 0.292  | 0.516  | 0.092  | 71654.000 | 71662.000  | 3797799.000  | 71656.585 |
| 59    | 0   | 57  | 0   | 2   | 0   | GET    | /api/livestream/search                       | 0.068  | 3.428  | 75.230 | 1.275  | 2.288  | 2.440  | 3.428  | 0.738  | 0.000     | 127667.000 | 4080991.000  | 69169.339 |
| 64    | 0   | 64  | 0   | 0   | 0   | GET    | /api/user/minoru671/icon                     | 0.004  | 0.260  | 3.352  | 0.052  | 0.152  | 0.164  | 0.260  | 0.057  | 55315.000 | 55323.000  | 3540317.000  | 55317.453 |
| 68    | 0   | 68  | 0   | 0   | 0   | GET    | /api/user/esasaki1/icon                      | 0.004  | 0.652  | 5.044  | 0.074  | 0.204  | 0.232  | 0.652  | 0.101  | 48249.000 | 98064.000  | 3381189.000  | 49723.368 |
| 75    | 0   | 75  | 0   | 0   | 0   | GET    | /api/user/ishimizu0/icon                     | 0.004  | 0.604  | 7.060  | 0.094  | 0.196  | 0.332  | 0.604  | 0.114  | 80074.000 | 80075.000  | 6005601.000  | 80074.680 |
| 78    | 0   | 78  | 0   | 0   | 0   | GET    | /api/tag                                     | 0.004  | 0.824  | 6.036  | 0.077  | 0.224  | 0.304  | 0.824  | 0.125  | 6089.000  | 6095.000   | 475218.000   | 6092.538  |
| 80    | 0   | 80  | 0   | 0   | 0   | GET    | /api/user/haruka300/icon                     | 0.004  | 0.204  | 3.116  | 0.039  | 0.100  | 0.116  | 0.204  | 0.043  | 78050.000 | 78056.000  | 6244421.000  | 78055.262 |
| 86    | 0   | 86  | 0   | 0   | 0   | GET    | /api/user/DCQlJJsl8A/icon                    | 0.004  | 0.288  | 2.956  | 0.034  | 0.092  | 0.136  | 0.288  | 0.055  | 49018.000 | 49032.000  | 4216400.000  | 49027.907 |
| 94    | 0   | 93  | 0   | 1   | 0   | GET    | /api/livestream                              | 0.016  | 0.572  | 12.228 | 0.130  | 0.268  | 0.404  | 0.572  | 0.113  | 0.000     | 22693.000  | 129276.000   | 1375.277  |
| 99    | 0   | 95  | 0   | 4   | 0   | POST   | /api/livestream/reservation                  | 0.144  | 1.356  | 44.773 | 0.452  | 0.856  | 0.960  | 1.356  | 0.340  | 0.000     | 1462.000   | 107146.000   | 1082.283  |
| 114   | 0   | 114 | 0   | 0   | 0   | GET    | /api/user/tanakaakemi0/icon                  | 0.008  | 0.548  | 10.396 | 0.091  | 0.180  | 0.308  | 0.524  | 0.094  | 60250.000 | 60273.000  | 6871028.000  | 60272.175 |
| 114   | 0   | 114 | 0   | 0   | 0   | GET    | /api/user/mikikobayashi0/icon                | 0.004  | 0.504  | 9.101  | 0.080  | 0.232  | 0.308  | 0.484  | 0.101  | 44926.000 | 44927.000  | 5121637.000  | 44926.640 |
| 114   | 0   | 114 | 0   | 0   | 0   | GET    | /api/user/tanakarika1/icon                   | 0.004  | 0.540  | 9.645  | 0.085  | 0.196  | 0.284  | 0.420  | 0.094  | 73135.000 | 73143.000  | 8337745.000  | 73138.114 |
| 138   | 0   | 138 | 0   | 0   | 0   | GET    | /api/user/momokotanaka2/icon                 | 0.008  | 0.480  | 12.748 | 0.092  | 0.208  | 0.252  | 0.452  | 0.085  | 65780.000 | 65781.000  | 9077733.000  | 65780.674 |
| 162   | 0   | 162 | 0   | 0   | 0   | GET    | /api/user/naokikato0/icon                    | 0.004  | 0.556  | 10.332 | 0.064  | 0.140  | 0.220  | 0.452  | 0.084  | 84595.000 | 84617.000  | 13706953.000 | 84610.821 |
| 184   | 0   | 184 | 0   | 0   | 0   | GET    | /api/user/xsaito0/icon                       | 0.004  | 0.464  | 16.860 | 0.092  | 0.248  | 0.332  | 0.452  | 0.102  | 75454.000 | 75455.000  | 13883644.000 | 75454.587 |
| 210   | 0   | 209 | 0   | 1   | 0   | POST   | /api/icon                                    | 0.012  | 0.892  | 26.712 | 0.127  | 0.244  | 0.348  | 0.700  | 0.127  | 0.000     | 16.000     | 3236.000     | 15.410    |
| 213   | 0   | 210 | 0   | 2   | 1   | POST   | /api/register                                | 0.004  | 0.924  | 48.622 | 0.228  | 0.416  | 0.452  | 0.732  | 0.140  | 0.000     | 504.000    | 98478.000    | 462.338   |
| 218   | 0   | 216 | 0   | 2   | 0   | POST   | /api/login                                   | 0.004  | 1.060  | 17.572 | 0.081  | 0.228  | 0.364  | 0.520  | 0.129  | 0.000     | 64.000     | 128.000      | 0.587     |
+-------+-----+-----+-----+-----+-----+--------+----------------------------------------------+--------+--------+--------+--------+--------+--------+--------+--------+-----------+------------+--------------+-----------+
